created_at,source,original_text,cleaned_text,extra_clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
2021-06-19 00:37:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @cskkanu: Pay to these #Feminists #Commies but don't pay for vaccine.

This is a hub for spreading #Feminism 

Only #taxpayers should be…","Pay to these #Feminists #Commies but don't pay for vaccine.

This is a hub for spreading #Feminism 

Only #taxpayers should be given free medical help including vaccination

Never to these #Feminazis otherwise they will give skewed report and say only women are covid affected 😝","pay to these feminists commies but do not pay for vaccine

this is a hub for spreading feminism 

only taxpayers should be given free medical help including vaccination

never to these feminazis otherwise they will give skewed report and say only women are covid affected 😝","Sentiment(polarity=0.1, subjectivity=0.7)",0.1,0.7,en,21.0,27.0,AgarwaalAthish,13632,266.0,181.0,,Feminists,cskkanu,,
2021-06-19 00:37:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DrLiMengYAN1: How could you believe there will be efficient vaccines against #UnrestrictedBioweapon?
#COVID19 virus is just the first s…","How could you believe there will be efficient vaccines against #UnrestrictedBioweapon?
#COVID19 virus is just the first step of CCP’s #UnrestrictedBiowarfare strategy to CONQUER the world at LOW COST.
Not enough? More virus candidates and activators are in CCP’s arsenal! https://t.co/cYDk5o9RT1","how could you believe there will be efficient vaccines against unrestrictedbioweapon
covid19 virus is just the first step of ccp’s unrestrictedbiowarfare strategy to conquer the world at low cost
not enough more virus candidates and activators are in ccp’s arsenal ","Sentiment(polarity=0.21875, subjectivity=0.4083333333333333)",0.21875,0.40833333,en,2532.0,2009.0,KECUN879,2423,12.0,33.0,,UnrestrictedBioweapon,DrLiMengYAN1,New Federal State of China,
2021-06-19 00:38:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DrLiMengYAN1: About #COVID19 vaccines @ndtv, 14 Jun (1/2)
- Don’t expect very efficient &amp; safe COVID19 vax
- In short term, vax from go…","About #COVID19 vaccines @ndtv, 14 Jun (1/2)
- Don’t expect very efficient &amp; safe COVID19 vax
- In short term, vax from good companies can be helped
- Weakness of vax: less efficiency against novel variants , lack of vax studies, safety data, &amp; knowledge of gain-of-functions virus","about covid19 vaccines ndtv 14 jun (1/2)
- don’t expect very efficient &amp safe covid19 vax
- in short term vax from good companies can be helped
- weakness of vax less efficiency against novel variants  lack of vax studies safety data &amp knowledge of gain-of-functions virus","Sentiment(polarity=0.24666666666666665, subjectivity=0.3533333333333334)",0.24666667,0.35333332,en,1676.0,1163.0,KECUN879,2437,12.0,33.0,,COVID19,DrLiMengYAN1,New Federal State of China,
2021-06-19 00:38:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @EpochTimesChina: Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac, and do…","Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac, and dozens have been hospitalized, officials said, as concerns grow about the efficacy of some #Vaccines against more infectious variants. https://t.co/Io7EPbSLUN",over 350 doctors and medical workers have caught covid19 in indonesia despite being vaccinated with sinovac and dozens have been hospitalized officials said as concerns grow about the efficacy of some vaccines against more infectious variants ,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,en,55.0,37.0,MiEpochTimes,27923,963.0,60.0,,COVID19,EpochTimesChina,"Detroit, Michigan",
2021-06-19 00:38:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DrLiMengYAN1: President Biden made a clear &amp; powerful statement of investigation of #COVID19:
-G7 communique will change the world’s at…","President Biden made a clear &amp; powerful statement of investigation of #COVID19:
-G7 communique will change the world’s attitudes to CCP China
-CCP pretends to be helpful &amp; promote vaccines
-But the world won’t listen to China. People can see the results!
#UnrestrictedBioweapon","president biden made a clear &amp powerful statement of investigation of covid19
-g7 communique will change the world’s attitudes to ccp china
-ccp pretends to be helpful &amp promote vaccines
-but the world won’t listen to china people can see the results
unrestrictedbioweapon","Sentiment(polarity=0.23750000000000002, subjectivity=0.6916666666666667)",0.2375,0.69166666,en,1152.0,821.0,KECUN879,2442,12.0,33.0,,COVID19,DrLiMengYAN1,New Federal State of China,
2021-06-19 00:39:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @DrTeckKhong: It isn’t just unethical from the medical perspective alone. It is universally and wholly unconscionable from all perspecti…,"It isn’t just unethical from the medical perspective alone. It is universally and wholly unconscionable from all perspectives. 

#COVID19 vaccines are not a homogeneous group and monitoring of their late adverse events must not be closed prematurely. https://t.co/nZlla5am7b","it isn’t just unethical from the medical perspective alone it is universally and wholly unconscionable from all perspectives 

covid19 vaccines are not a homogeneous group and monitoring of their late adverse events must not be closed prematurely ","Sentiment(polarity=-0.1, subjectivity=0.175)",-0.1,0.175,en,25.0,12.0,xyTweats,29659,1551.0,5001.0,,,DrTeckKhong,UK,
2021-06-19 00:39:05+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @N_RamchanderRao: Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP…","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv","covid19 vaccines reach the remotest places of jammu &amp kashmir is gujjars bakarwals community 

healthcare staff bjp4india and rssorg karyakartas travel long distances in terrains to take forward the vaccinationdrive ","Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4,en,85.0,62.0,SilpiKumari13,3366,975.0,1598.0,,,N_RamchanderRao,"Sitamarhi, India",
2021-06-19 00:39:11+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Rashakelej: African health journalists, fashion designers, filmmakers &amp; singers will have another chance to win lucrative Merck Foundat…","African health journalists, fashion designers, filmmakers &amp; singers will have another chance to win lucrative Merck Foundation 2021 awards for reporting on fertility, creating impactful face mask designs &amp; producing songs that empower women during COVID19

https://t.co/8WsYqO9oWy https://t.co/wgnFvy7IR8","african health journalists fashion designers filmmakers &amp singers will have another chance to win lucrative merck foundation 2021 awards for reporting on fertility creating impactful face mask designs &amp producing songs that empower women during covid19

 ","Sentiment(polarity=0.4, subjectivity=0.2)",0.4,0.2,en,5.0,3.0,Fredric95376398,9390,890.0,1565.0,,,Rashakelej,"Port Harcourt, Nigeria",
2021-06-19 00:39:22+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @MattWolfAB: Amazing that this story completely ignores the latest data from the UK, showing vaccines are *highly* effective at preventi…","Amazing that this story completely ignores the latest data from the UK, showing vaccines are *highly* effective at preventing hospitalizations - including for the Delta variant. https://t.co/0mRNAf65GV

Fear for clicks. 

Some ppl really don't want the pandemic to end! #ableg https://t.co/8aFThzO23o https://t.co/axwNL3Tryp","amazing that this story completely ignores the latest data from the uk showing vaccines are *highly* effective at preventing hospitalizations - including for the delta variant 

fear for clicks 

some ppl really do not want the pandemic to end ableg  ","Sentiment(polarity=0.41000000000000003, subjectivity=0.64)",0.41,0.64,en,1.0,1.0,852852hk,62408,599.0,448.0,,,MattWolfAB,somewhere,
2021-06-19 00:39:37+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @N_RamchanderRao: Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP…","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv","covid19 vaccines reach the remotest places of jammu &amp kashmir is gujjars bakarwals community 

healthcare staff bjp4india and rssorg karyakartas travel long distances in terrains to take forward the vaccinationdrive ","Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4,en,86.0,63.0,SonuRaj75620,3645,181.0,323.0,,,N_RamchanderRao,"Sitamarhi, India",
2021-06-19 00:39:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TelGlobalHealth: 🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen…","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM","🚨africa is ""in the midst of a full-blown third wave"" of coronavirus the head of whoafro has warned

cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

jriggers reports ~ 🧵
","Sentiment(polarity=0.16666666666666666, subjectivity=0.18888888888888888)",0.16666667,0.18888889,en,610.0,684.0,aja9696,50462,510.0,751.0,,,TelGlobalHealth,"Mercedes, TX",
2021-06-19 00:39:47+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AlArabiya_Eng: #India, the world’s largest manufacturer of vaccines, wants to resume exports of coronavirus doses but can’t do so until…","#India, the world’s largest manufacturer of vaccines, wants to resume exports of coronavirus doses but can’t do so until its domestic needs are met, the head of the country’s #coronavirus task force says.

#COVID19

https://t.co/0c4ttvYagf","india the world’s largest manufacturer of vaccines wants to resume exports of coronavirus doses but can’t do so until its domestic needs are met the head of the country’s coronavirus task force says

covid19

","Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1,en,5.0,4.0,mrQuestionLinks,44099,88.0,485.0,,India,AlArabiya_Eng,Nibiru ,
2021-06-19 00:40:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MattWolfAB: Amazing that this story completely ignores the latest data from the UK, showing vaccines are *highly* effective at preventi…","Amazing that this story completely ignores the latest data from the UK, showing vaccines are *highly* effective at preventing hospitalizations - including for the Delta variant. https://t.co/0mRNAf65GV

Fear for clicks. 

Some ppl really don't want the pandemic to end! #ableg https://t.co/axwNL3Tryp","amazing that this story completely ignores the latest data from the uk showing vaccines are *highly* effective at preventing hospitalizations - including for the delta variant 

fear for clicks 

some ppl really do not want the pandemic to end ableg ","Sentiment(polarity=0.41000000000000003, subjectivity=0.64)",0.41,0.64,en,2.0,2.0,Bateson_AB,9530,1628.0,1729.0,,,MattWolfAB,"Alberta, Canada",
2021-06-19 00:40:18+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GrahamLedger: Somebody tell this “reporter” and The Boss that NONE of the so-called vaccines is FDA approved! Hello? This is the proble…,"Somebody tell this “reporter” and The Boss that NONE of the so-called vaccines is FDA approved! Hello? This is the problem... #astrazenca #COVIDVaccination #COVID19 
👇👇👇👇👇
https://t.co/Yj4HmjKQGj","somebody tell this “reporter” and the boss that none of the so-called vaccines is fda approved hello this is the problem astrazenca covidvaccination covid19 
👇👇👇👇👇
","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,25.0,5.0,navy100,104016,302.0,57.0,,,GrahamLedger,"Jacksonville, Fl",
2021-06-19 00:41:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP","i’m pleased to welcome the wecandothis bus to atlanta today remember there are 3 easy ways to find a covid19 vaccine near you  
🔍 search   
📱text your zip code to 438829  
📞 call 1-800-232-0233 ","Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333)",0.5083333,0.78333336,en,937.0,303.0,dazzlingreene,29619,243.0,3628.0,,WeCanDoThis,CDCDirector,North Carolina,
2021-06-19 00:41:15+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kgrindrod: One of the things I'll remember the most from this pandemic is how many times NACI made a huge announcement publicly, scared…","One of the things I'll remember the most from this pandemic is how many times NACI made a huge announcement publicly, scared/angered the public, and left the pharmacists and family doctors who actually give vaccines to pick up the pieces.",one of the things i will remember the most from this pandemic is how many times naci made a huge announcement publicly scared/angered the public and left the pharmacists and family doctors who actually give vaccines to pick up the pieces,"Sentiment(polarity=0.2, subjectivity=0.30476190476190473)",0.2,0.30476192,en,541.0,98.0,Dan_Landry,2253,192.0,305.0,,,kgrindrod,"Moncton, NB, Canada",
2021-06-19 00:41:32+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TelGlobalHealth: ""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases shou…","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr","""africa is in the midst of a full-blown third wave"" moetitshidi said ""the sobering trajectory of surging cases should draw everyone to urgent action 

“we have seen in india and elsewhere how quickly covid-19 can rebound and overwhelm health systems""
","Sentiment(polarity=0.14444444444444446, subjectivity=0.19999999999999998)",0.14444445,0.2,en,300.0,277.0,RahulRaagu,4656,629.0,81.0,,,TelGlobalHealth,"वाराणसी, भारत",
2021-06-19 00:41:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @medanthro: Massachusetts is reporting 4,000 breakthrough Covid cases today. Only fraction have symptoms. Please everyone #GetVaccinated…","Massachusetts is reporting 4,000 breakthrough Covid cases today. Only fraction have symptoms. Please everyone #GetVaccinated to protect one another. We are all in this together! #ONEV1      #COVID19 #healthcare   #https://twitter.com/medanthro/status/1404244219175264261?s=21",massachusetts is reporting 4000 breakthrough covid cases today only fraction have symptoms please everyone getvaccinated to protect one another we are all in this together onev1      covid19 healthcare   /status/1404244219175264261s=21,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,3.0,1.0,thinkkimthink,401768,18967.0,20752.0,,GetVaccinated,medanthro,"Manhattan, NY",
2021-06-19 00:41:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ClarkCountyNV: Vax Nevada Days: The state is launching the new initiative as an incentive for Nevadans to get #COVID19 vaccines and rew…,"Vax Nevada Days: The state is launching the new initiative as an incentive for Nevadans to get #COVID19 vaccines and reward those who've been #Vaccinated. $5 million in cash and college tuition available including a $1 million grand prize. Info at https://t.co/75zI7PrrYe.

#Vegas https://t.co/zQ2mZ4P1dh","vax nevada days the state is launching the new initiative as an incentive for nevadans to get covid19 vaccines and reward those who have been vaccinated $5 million in cash and college tuition available including a $1 million grand prize info at 

vegas ","Sentiment(polarity=0.34545454545454546, subjectivity=0.6181818181818182)",0.34545454,0.6181818,en,108.0,38.0,terp_girl,34104,753.0,1000.0,,COVID19,ClarkCountyNV,"Las Vegas, NV",
2021-06-19 00:42:25+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @michaelmantzmd: @MarkChangizi @BretWeinstein This clip was great &amp; suggest it to others to be informed. Highlights:

-the COVID19 mRNA…","@MarkChangizi @BretWeinstein This clip was great &amp; suggest it to others to be informed. Highlights:

-the COVID19 mRNA vaccines are translated into the spike protein

-the spike protein has been shown in several studies to be cytotoxic

-these vaccines don't stay in your shoulder but redistribute throughout","markchangizi bretweinstein this clip was great &amp suggest it to others to be informed highlights

-the covid19 mrna vaccines are translated into the spike protein

-the spike protein has been shown in several studies to be cytotoxic

-these vaccines do not stay in your shoulder but redistribute throughout","Sentiment(polarity=0.4, subjectivity=0.375)",0.4,0.375,en,11.0,5.0,Rainonriver,447,28.0,115.0,,,michaelmantzmd,Canada,
2021-06-19 00:42:26+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CEPIvaccines: There are now 16 #COVID19 vaccines being rolled out worldwide.

But as the virus continues to evolve, here is why we can’…","There are now 16 #COVID19 vaccines being rolled out worldwide.

But as the virus continues to evolve, here is why we can’t pull the plug on research into new vaccines and therapeutics✏️@gavi⤵️
https://t.co/3GcbMXjXC5","there are now 16 covid19 vaccines being rolled out worldwide

but as the virus continues to evolve here is why we can’t pull the plug on research into new vaccines and therapeutics✏️gavi⤵️
","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636364,0.45454547,en,27.0,8.0,ehdok,2578,11.0,11.0,,COVID19,CEPIvaccines,,
2021-06-19 00:42:53+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TelGlobalHealth: 🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen…","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM","🚨africa is ""in the midst of a full-blown third wave"" of coronavirus the head of whoafro has warned

cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

jriggers reports ~ 🧵
","Sentiment(polarity=0.16666666666666666, subjectivity=0.18888888888888888)",0.16666667,0.18888889,en,611.0,683.0,PostScarcityPal,144609,2343.0,2927.0,,,TelGlobalHealth,,
2021-06-19 00:43:09+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @N_RamchanderRao: Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP…","Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv","covid19 vaccines reach the remotest places of jammu &amp kashmir is gujjars bakarwals community 

healthcare staff bjp4india and rssorg karyakartas travel long distances in terrains to take forward the vaccinationdrive ","Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4,en,87.0,64.0,KomalKri01,3189,101.0,97.0,,,N_RamchanderRao,"Bihar, India",
2021-06-19 00:43:32+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RealJoelSmalley: Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy…","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/2PAtFYkyUZ https://t.co/WcVq32s9WD",yet another amazingly qualified and courageous doctor roger hodkinson speaks out against the crazy government policy responses to covid  i have condensed his 45 minutes on the hirewire to 6 twitter size edits starting with an overview of interventions and vaccines  ,"Sentiment(polarity=3.700743415417188e-17, subjectivity=0.6333333333333334)",3.7007435e-17,0.6333333,en,597.0,392.0,MarketPredicts,8395,58.0,59.0,,,RealJoelSmalley,,
2021-06-19 00:43:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2","204344 covid19 vaccines have been administered so far today in ontario 84% are 2nd doses

these are huge vaccine days the pace of vaccination (per capita) is up there with the fastest in the world 

way to go ontario

kenojuak ashevak is iqalutsiavak (beautiful fish) ","Sentiment(polarity=0.3375, subjectivity=0.725)",0.3375,0.725,en,2.0,1.0,_nicomitri,34120,739.0,732.0,,COVID19,BogochIsaac,YYZ,
2021-06-19 00:43:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2","204344 covid19 vaccines have been administered so far today in ontario 84% are 2nd doses

these are huge vaccine days the pace of vaccination (per capita) is up there with the fastest in the world 

way to go ontario

kenojuak ashevak is iqalutsiavak (beautiful fish) ","Sentiment(polarity=0.3375, subjectivity=0.725)",0.3375,0.725,en,3.0,2.0,miamorpapi2_,19007,321.0,754.0,,COVID19,BogochIsaac,toronto,
2021-06-19 00:44:00+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2","204344 covid19 vaccines have been administered so far today in ontario 84% are 2nd doses

these are huge vaccine days the pace of vaccination (per capita) is up there with the fastest in the world 

way to go ontario

kenojuak ashevak is iqalutsiavak (beautiful fish) ","Sentiment(polarity=0.3375, subjectivity=0.725)",0.3375,0.725,en,7.0,3.0,ERichStreet,4220,644.0,758.0,,COVID19,BogochIsaac,,
2021-06-19 00:44:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Winnie_Byanyima: We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our…","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor","we are dying ugandans need the world to stand with them we need oxygen ppes covid19 vaccines and money to pay our over-stretched health workers
world we need each other 

oxygen failure kills 30 covid patients at mulago   via dailymonitor","Sentiment(polarity=-0.23645833333333335, subjectivity=0.3375)",-0.23645833,0.3375,en,975.0,552.0,kayakkim11,19747,351.0,413.0,,COVID19,Winnie_Byanyima,"New Jersey, USA",
2021-06-19 00:44:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2","204344 covid19 vaccines have been administered so far today in ontario 84% are 2nd doses

these are huge vaccine days the pace of vaccination (per capita) is up there with the fastest in the world 

way to go ontario

kenojuak ashevak is iqalutsiavak (beautiful fish) ","Sentiment(polarity=0.3375, subjectivity=0.725)",0.3375,0.725,en,14.0,4.0,RyanChatterjee,18706,799.0,752.0,,COVID19,BogochIsaac,"Toronto, Ontario",
2021-06-19 00:44:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2","204344 covid19 vaccines have been administered so far today in ontario 84% are 2nd doses

these are huge vaccine days the pace of vaccination (per capita) is up there with the fastest in the world 

way to go ontario

kenojuak ashevak is iqalutsiavak (beautiful fish) ","Sentiment(polarity=0.3375, subjectivity=0.725)",0.3375,0.725,en,24.0,5.0,ItsKrisRose,129014,2430.0,3057.0,,COVID19,BogochIsaac,"Toronto, Ontario",
2021-06-19 00:44:37+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Vaxyourfam: “No, the COVID-19 Vaccine Will Not Make You Magnetic” - via @SELFmagazine - https://t.co/JNojBfKrqA
--
#COVID19 #covidvacci…","“No, the COVID-19 Vaccine Will Not Make You Magnetic” - via @SELFmagazine - https://t.co/JNojBfKrqA
--
#COVID19 #covidvaccine  #vaxnews  #vaccines #vaccineswork #covid19vaccines  #COVID19vaccine #vaccination","“no the covid-19 vaccine will not make you magnetic” - via selfmagazine - 
--
covid19 covidvaccine  vaxnews  vaccines vaccineswork covid19vaccines  covid19vaccine vaccination","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,3.0,2.0,DMDavis18,3728,14.0,66.0,False,COVID19,Vaxyourfam,,
2021-06-19 00:44:42+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2","204344 covid19 vaccines have been administered so far today in ontario 84% are 2nd doses

these are huge vaccine days the pace of vaccination (per capita) is up there with the fastest in the world 

way to go ontario

kenojuak ashevak is iqalutsiavak (beautiful fish) ","Sentiment(polarity=0.3375, subjectivity=0.725)",0.3375,0.725,en,34.0,6.0,kkanagas,41980,2663.0,276.0,,COVID19,BogochIsaac,Toronto,
2021-06-19 00:44:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2","204344 covid19 vaccines have been administered so far today in ontario 84% are 2nd doses

these are huge vaccine days the pace of vaccination (per capita) is up there with the fastest in the world 

way to go ontario

kenojuak ashevak is iqalutsiavak (beautiful fish) ","Sentiment(polarity=0.3375, subjectivity=0.725)",0.3375,0.725,en,38.0,7.0,L1nda416,4745,105.0,556.0,,COVID19,BogochIsaac,"Toronto, Ontario",
