created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,score,scoremap
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 152,25… https://t.co/y3X90hcuvU",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
Joshi Hospital Pune PMC
Vaccines: COVISHIELD,
Min Age Limit: [45,18],
Dose1 Capacity: 0,2,
Dose2… https://t.co/UsAdW4HvdM",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 881,0,… https://t.co/lBeITviZBI",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-02-02 22:07:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RealJoelSmalley: Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy…",5.551115e-17,0.9,en,18619.0,0.0,ResearchNotMSM,639.0,890.0,[],"[{'screen_name': 'RealJoelSmalley', 'name': 'Joel Smalley 🌸', 'id': 1086212368575680512, 'id_str': '1086212368575680512', 'indices': [3, 19]}]",,"City of London, London",positive,1
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 876,0,… https://t.co/BoF6TPx7TP",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 142,25… https://t.co/IxjLOOsTUj",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 131,25… https://t.co/EIgRKroEPJ",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 871,0,… https://t.co/A3rwZo6wRx",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-04-01 06:18:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DrLiMengYAN1: How could you believe there will be efficient vaccines against #UnrestrictedBioweapon?
#COVID19 virus is just the first s…",0.25,0.33333334,en,2058.0,0.0,KECUN879,12.0,33.0,"[{'text': 'UnrestrictedBioweapon', 'indices': [81, 103]}, {'text': 'COVID19', 'indices': [105, 113]}]","[{'screen_name': 'DrLiMengYAN1', 'name': 'Dr. Li-Meng YAN', 'id': 1313128625680592896, 'id_str': '1313128625680592896', 'indices': [3, 16]}]",,New Federal State of China,positive,1
2021-04-01 06:18:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DrLiMengYAN1: About #COVID19 vaccines @ndtv, 14 Jun (1/2)
- Don’t expect very efficient &amp; safe COVID19 vax
- In short term, vax from go…",0.23333333,0.36666667,en,2072.0,0.0,KECUN879,12.0,33.0,"[{'text': 'COVID19', 'indices': [24, 32]}]","[{'screen_name': 'DrLiMengYAN1', 'name': 'Dr. Li-Meng YAN', 'id': 1313128625680592896, 'id_str': '1313128625680592896', 'indices': [3, 16]}, {'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [42, 47]}]",,New Federal State of China,positive,1
2021-04-01 06:18:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DrLiMengYAN1: President Biden made a clear &amp; powerful statement of investigation of #COVID19:
-G7 communique will change the world’s at…",0.2,0.69166666,en,2077.0,0.0,KECUN879,12.0,33.0,"[{'text': 'COVID19', 'indices': [92, 100]}]","[{'screen_name': 'DrLiMengYAN1', 'name': 'Dr. Li-Meng YAN', 'id': 1313128625680592896, 'id_str': '1313128625680592896', 'indices': [3, 16]}]",,New Federal State of China,positive,1
2021-06-13 04:48:09+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10.8 million Indians died due 2 Covid vaccines but all coverup is being done by terming them a as Covid deaths, 2nd… https://t.co/CoR7bS9b1B",-0.125,0.375,en,52.0,0.0,TomSmit79490999,7.0,335.0,[],[],,,negative,0
2021-05-13 14:31:38+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…",0.16666667,0.6333333,en,3163.0,0.0,thankgodthatso1,124.0,321.0,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",,Ontario 🍁,positive,1
2021-01-26 01:50:21+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…",0.16666667,0.6333333,en,10155.0,0.0,Alex76992183,75.0,381.0,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",,,positive,1
2021-05-28 00:38:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…",0.16666667,0.6333333,en,1439.0,0.0,ArtKorenevsky,273.0,829.0,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",,"Kingston, Ontario",positive,1
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 128,25… https://t.co/JgcX2OAqUC",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 869,0,… https://t.co/gdD4gxR8KD",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
Joshi Hospital Pune PMC
Vaccines: COVISHIELD,
Min Age Limit: [45,18],
Dose1 Capacity: 0,1,
Dose2… https://t.co/wqTBl3A9pR",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-01-24 21:18:50+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…",0.16666667,0.6333333,en,2387.0,0.0,AddDoes,72.0,439.0,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",,London & Toronto,positive,1
2021-02-10 18:44:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…",0.16666667,0.6333333,en,1050.0,0.0,TordisCoakley,13.0,95.0,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",,,positive,1
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 124,25… https://t.co/ZJF7y07TWL",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 864,0,… https://t.co/gf0VOk7OjH",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-29 18:32:11+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…",0.16666667,0.6333333,en,121.0,0.0,Esra06308391,11.0,951.0,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",,,positive,1
2021-05-28 01:49:04+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AWESOME! 😎
https://t.co/dW3Hh9OiUJ",1.0,1.0,en,41.0,0.0,RiffLawyer,4.0,85.0,[],[],,,positive,1
2021-03-24 21:37:32+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Jay AI</a>",RT @ProfAgard: Check out the main bits of the chat I had with Sarah McIntyre breaking down the science of COVID vaccines. @SciXchangeRU #Sc…,0.0055555557,0.31111112,en,251.0,0.0,jayaisales,58.0,268.0,[],"[{'screen_name': 'ProfAgard', 'name': 'Dr. Emily Agard 🇨🇦🇬🇩🇧🇧', 'id': 2516411185, 'id_str': '2516411185', 'indices': [3, 13]}, {'screen_name': 'SciXchangeRU', 'name': 'SciXchangeRU', 'id': 1595621418, 'id_str': '1595621418', 'indices': [122, 135]}]",,New Jersey,positive,1
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 863,0,… https://t.co/9u5jkPwWUN",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 115,25… https://t.co/vuQbsTEOmf",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 104,25… https://t.co/4CXEz2pYvH",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-03-04 19:26:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Rashakelej: African health journalists, fashion designers, filmmakers &amp; singers will have another chance to win lucrative Merck Foundat…",0.4,0.2,en,2006.0,0.0,DestaHagos16,2886.0,3189.0,[],"[{'screen_name': 'Rashakelej', 'name': 'Rasha Kelej', 'id': 2473593811, 'id_str': '2473593811', 'indices': [3, 14]}]",,,positive,1
2021-01-10 00:36:40+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…",0.64444447,0.9111111,en,9855.0,0.0,RBugg9,44.0,249.0,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]",,,positive,1
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 858,0,… https://t.co/e8ySJswvwQ",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 95,25,… https://t.co/EKKywjOhFN",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/yikBVk3wQI",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-14 12:00:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…",0.16666667,0.6333333,en,1218.0,0.0,oliveros_marisa,27.0,44.0,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",,"Toronto, Ontario",positive,1
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 85,25,… https://t.co/T07eQw75Op",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/A9wp3USe10",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,417,0,452… https://t.co/1V3JEudLVv",-0.375,0.5,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 849,0,… https://t.co/177bt7t3KE",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 845,0,… https://t.co/QnZTPp1yeS",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/Xx0cYpzLAK",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411005] 
Sancheti Hos Shivajingr PMC P
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,6,… https://t.co/qzAI7hlLNn",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 74,23,… https://t.co/SzvtA5Qu3g",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 842,0,… https://t.co/xHWW4UikD3",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 65,23,… https://t.co/uxete4eyS9",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 831,0,… https://t.co/uJOj9eFthl",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 49,23,… https://t.co/pj9irtS6b5",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/Ll5wpdpIMw",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-03 15:11:37+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @BogochIsaac: 204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days.…",0.16666667,0.6333333,en,1511.0,0.0,Wb20213,14.0,263.0,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",,,positive,1
2021-05-21 11:22:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DrLiMengYAN1: About #COVID19 vaccines @ndtv, 14 Jun (1/2)
- Don’t expect very efficient &amp; safe COVID19 vax
- In short term, vax from go…",0.23333333,0.36666667,en,0.0,0.0,ngbooseng2,1.0,21.0,"[{'text': 'COVID19', 'indices': [24, 32]}]","[{'screen_name': 'DrLiMengYAN1', 'name': 'Dr. Li-Meng YAN', 'id': 1313128625680592896, 'id_str': '1313128625680592896', 'indices': [3, 16]}, {'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [42, 47]}]",,,positive,1
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[412115] 
Symbiosis University Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 1,
Dose… https://t.co/6mBgKOFouT",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 35,23,… https://t.co/bqdM41llYV",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/OD2n4RZoDa",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 824,0,… https://t.co/MC2RgxQDin",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/daduVnx8yQ",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 805,0,… https://t.co/OuSAucmWV8",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 17,23,… https://t.co/PqRl0nBT73",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411006] 
Sahyadri Super Sp Nagarrd PMCP
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 1,
Dos… https://t.co/ieec4ld3ZX",-0.20833333,0.8333333,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/tnjqOwAYSR",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
2021-05-31 14:03:19+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 790,0,… https://t.co/Hwv1wKRL6u",-0.75,1.0,en,0.0,0.0,PuneUpdater,88.0,0.0,[],[],,,negative,0
